            (-0.92454845902141436,0.92454845902141436)
            (-0.91781530334630468,0.91781530334630468)
            (-0.91246807147711229,0.91246807147711229)
            (-0.90850605412407837,0.90850605412407837)
            (-0.90591401828497464,0.90591401828497464)
            (-0.90466244364970727,0.90466244364970727)
            (-0.90470872737105323,0.90470872737105323)
            (-0.90599636825198715,0.90599636825198715)
            (-0.90845872955848850,0.90845872955848850)
            (-0.91201757874692957,0.91201757874692957)
            (-0.91658665430460817,0.91658665430460817)
            (-0.92207181603812283,0.92207181603812283)
            (-0.92837436662920514,0.92837436662920514)
            (-0.93539099900613887,0.93539099900613887)
            (-0.94301615468638000,0.94301615468638000)
            (-0.95114355599519329,0.95114355599519329)
            (-0.95966652340467351,0.95966652340467351)
            (-0.96847951652920428,0.96847951652920428)
            (-0.97747898284289936,0.97747898284289936)
            (-0.98656400047712844,0.98656400047712844)
            (-0.99563876210976887,0.99563876210976887)
              (-1.0046081467891459,1.0046081467891459)
              (-1.0133828820344133,1.0133828820344133)
              (-1.0218782324981330,1.0218782324981330)
              (-1.0300124388057661,1.0300124388057661)
              (-1.0377102465599699,1.0377102465599699)
              (-1.0448998778206047,1.0448998778206047)
              (-1.0515128981820088,1.0515128981820088)
              (-1.0574878204693572,1.0574878204693572)
              (-1.0627654855155491,1.0627654855155491)
              (-1.0672926390024442,1.0672926390024442)
              (-1.0710195079796305,1.0710195079796305)
              (-1.0739004582301830,1.0739004582301830)
              (-1.0758943251042554,1.0758943251042554)
              (-1.0769643571113250,1.0769643571113250)
              (-1.0770766824583247,1.0770766824583247)
              (-1.0762020436991224,1.0762020436991224)
              (-1.0743151180215664,1.0743151180215664)
              (-1.0713945282331976,1.0713945282331976)
              (-1.0674220798924825,1.0674220798924825)
              (-1.0623841098940150,1.0623841098940150)
              (-1.0562704704067083,1.0562704704067083)
              (-1.0490746812841385,1.0490746812841385)
              (-1.0407943927998902,1.0407943927998902)
              (-1.0314311714820301,1.0314311714820301)
              (-1.0209908143362236,1.0209908143362236)
              (-1.0094832468125929,1.0094832468125929)
            (-0.99692252850282370,0.99692252850282370)
            (-0.98332765678883083,0.98332765678883083)
            (-0.96872222826189491,0.96872222826189491)
            (-0.95313540025580556,0.95313540025580556)
            (-0.93660146560821278,0.93660146560821278)
            (-0.91916087402173763,0.91916087402173763)
            (-0.90086110478215475,0.90086110478215475)
            (-0.88175593209330383,0.88175593209330383)
            (-0.86190834280734019,0.86190834280734019)
            (-0.84138900947689599,0.84138900947689599)
            (-0.82027967922073852,0.82027967922073852)
            (-0.79867255933613479,0.79867255933613479)
            (-0.77667391209498748,0.77667391209498748)
            (-0.75440331471426514,0.75440331471426514)
            (-0.73199708010029541,0.73199708010029541)
            (-0.70961088106545189,0.70961088106545189)
            (-0.68741980198186903,0.68741980198186903)
            (-0.66562422360679485,0.66562422360679485)
            (-0.64444765221746747,0.64444765221746747)
            (-0.62414185703423952,0.62414185703423952)
            (-0.60498523678300598,0.60498523678300598)
            (-0.58728268779845072,0.58728268779845072)
            (-0.57136098302586080,0.57136098302586080)
            (-0.55756333188143292,0.55756333188143292)
            (-0.54623665427927515,0.54623665427927515)
            (-0.53771670666634630,0.53771670666634630)
            (-0.53230923802171881,0.53230923802171881)
            (-0.53027127467032009,0.53027127467032009)
            (-0.53178819284044376,0.53178819284044376)
            (-0.53696318511294938,0.53696318511294938)
            (-0.54580960969784653,0.54580960969784653)
            (-0.55825340744683161,0.55825340744683161)
            (-0.57414408167052033,0.57414408167052033)
            (-0.59327074454238860,0.59327074454238860)
            (-0.61538001808194853,0.61538001808194853)
            (-0.64019589206054006,0.64019589206054006)
            (-0.66743322085658285,0.66743322085658285)
            (-0.69681045627521976,0.69681045627521976)
            (-0.72805593670582069,0.72805593670582069)
            (-0.76091641481236383,0.76091641481236383)
            (-0.79515526851413176,0.79515526851413176)
            (-0.83055483327584601,0.83055483327584601)
            (-0.86691708523060784,0.86691708523060784)
            (-0.90406042099409634,0.90406042099409634)
            (-0.94181822527718928,0.94181822527718928)
            (-0.98003963554447548,0.98003963554447548)
              (-1.0185853570324326,1.0185853570324326)
              (-1.0573278666454988,1.0573278666454988)
              (-1.0961477382424059,1.0961477382424059)
              (-1.1349352555648438,1.1349352555648438)
              (-1.1735880174233266,1.1735880174233266)
              (-1.2120082132022947,1.2120082132022947)
            (-0.94840026093439211,0.94840026093439211)
            (-0.94309456739014030,0.94309456739014030)
            (-0.93909304207465694,0.93909304207465694)
            (-0.93638928674434452,0.93638928674434452)
            (-0.93496434237032122,0.93496434237032122)
            (-0.93478530550548145,0.93478530550548145)
            (-0.93580764332498623,0.93580764332498623)
            (-0.93797512303408759,0.93797512303408759)
            (-0.94122165474621211,0.94122165474621211)
            (-0.94547116897644279,0.94547116897644279)
            (-0.95064091925177063,0.95064091925177063)
            (-0.95664141038780548,0.95664141038780548)
            (-0.96337813030706909,0.96337813030706909)
            (-0.97075342495055317,0.97075342495055317)
            (-0.97866717024987837,0.97866717024987837)
            (-0.98701870700189109,0.98701870700189109)
            (-0.99570735561071266,0.99570735561071266)
              (-1.0046328485878291,1.0046328485878291)
              (-1.0136977269446903,1.0136977269446903)
              (-1.0228055278186456,1.0228055278186456)
              (-1.0318643916435104,1.0318643916435104)
              (-1.0407834820819901,1.0407834820819901)
              (-1.0494776761616214,1.0494776761616214)
              (-1.0578648355030620,1.0578648355030620)
              (-1.0658665821349635,1.0658665821349635)
              (-1.0734091808753219,1.0734091808753219)
              (-1.0804222056833959,1.0804222056833959)
              (-1.0868403018510953,1.0868403018510953)
              (-1.0926017342442174,1.0926017342442174)
              (-1.0976481481447813,1.0976481481447813)
              (-1.1019267745625869,1.1019267745625869)
              (-1.1053872546065535,1.1053872546065535)
              (-1.1079844703275410,1.1079844703275410)
              (-1.1096756182225278,1.1096756182225278)
              (-1.1104237904644472,1.1104237904644472)
              (-1.1101936746298238,1.1101936746298238)
              (-1.1089545025423462,1.1089545025423462)
              (-1.1066794439004293,1.1066794439004293)
              (-1.1033447127294200,1.1033447127294200)
              (-1.0989306976847388,1.0989306976847388)
              (-1.0934206459328233,1.0934206459328233)
              (-1.0868019527746469,1.0868019527746469)
              (-1.0790651966886826,1.0790651966886826)
              (-1.0702045347046700,1.0702045347046700)
              (-1.0602184245874213,1.0602184245874213)
              (-1.0491083456256740,1.0491083456256740)
              (-1.0368800601424957,1.0368800601424957)
              (-1.0235431650369877,1.0235431650369877)
              (-1.0091116006322542,1.0091116006322542)
            (-0.99360352885709990,0.99360352885709990)
            (-0.97704172197887651,0.97704172197887651)
            (-0.95945402764626775,0.95945402764626775)
            (-0.94087379733519705,0.94087379733519705)
            (-0.92134019776518905,0.92134019776518905)
            (-0.90089851976597324,0.90089851976597324)
            (-0.87960170374102820,0.87960170374102820)
            (-0.85751020885155393,0.85751020885155393)
            (-0.83469435642094725,0.83469435642094725)
            (-0.81123352279076377,0.81123352279076377)
            (-0.78722034891929793,0.78722034891929793)
            (-0.76275971676246002,0.76275971676246002)
            (-0.73797320969049529,0.73797320969049529)
            (-0.71300112349908773,0.71300112349908773)
            (-0.68800293935597734,0.68800293935597734)
            (-0.66316527990244190,0.66316527990244190)
            (-0.63870102501437442,0.63870102501437442)
            (-0.61485488513099518,0.61485488513099518)
            (-0.59190876098646672,0.59190876098646672)
            (-0.57017958595679508,0.57017958595679508)
            (-0.55002345730603719,0.55002345730603719)
            (-0.53183215618513324,0.53183215618513324)
            (-0.51602460682650531,0.51602460682650531)
            (-0.50303265847803502,0.50303265847803502)
            (-0.49327887973140272,0.49327887973140272)
            (-0.48714918669372509,0.48714918669372509)
            (-0.48495842083998675,0.48495842083998675)
            (-0.48692408577265162,0.48692408577265162)
            (-0.49314179917388062,0.49314179917388062)
            (-0.50358255703727839,0.50358255703727839)
            (-0.51809823402968247,0.51809823402968247)
            (-0.53644639993169285,0.53644639993169285)
            (-0.55831762942478025,0.55831762942478025)
            (-0.58336463635951130,0.58336463635951130)
            (-0.61122852260925808,0.61122852260925808)
            (-0.64155632427849263,0.64155632427849263)
            (-0.67401372751494959,0.67401372751494959)
            (-0.70829261703774715,0.70829261703774715)
            (-0.74411137835730967,0.74411137835730967)
            (-0.78121652201086511,0.78121652201086511)
            (-0.81938231361513125,0.81938231361513125)
            (-0.85840425257692932,0.85840425257692932)
            (-0.89810105515767136,0.89810105515767136)
            (-0.93830626998777722,0.93830626998777722)
            (-0.97887321265118221,0.97887321265118221)
              (-1.0196654887201910,1.0196654887201910)
              (-1.0605588965551473,1.0605588965551473)
              (-1.1014407097211119,1.1014407097211119)
              (-1.1422054175975989,1.1422054175975989)
              (-1.1827531247317018,1.1827531247317018)
              (-1.2229926215437752,1.2229926215437752)
              (-1.2628376227397340,1.2628376227397340)
            (-0.96158179866825022,0.96158179866825022)
            (-0.96026480247953594,0.96026480247953594)
            (-0.96015182040366742,0.96015182040366742)
            (-0.96120695188058225,0.96120695188058225)
            (-0.96338353013531686,0.96338353013531686)
            (-0.96662400779502600,0.96662400779502600)
            (-0.97086217572111810,0.97086217572111810)
            (-0.97602332877232112,0.97602332877232112)
            (-0.98202607220869287,0.98202607220869287)
            (-0.98878369413017131,0.98878369413017131)
            (-0.99620550652434881,0.99620550652434881)
              (-1.0041973431762017,1.0041973431762017)
              (-1.0126631870832854,1.0126631870832854)
              (-1.0215066536651036,1.0215066536651036)
              (-1.0306313788024271,1.0306313788024271)
              (-1.0399412139757813,1.0399412139757813)
              (-1.0493434405558208,1.0493434405558208)
              (-1.0587449006547898,1.0587449006547898)
              (-1.0680581347849774,1.0680581347849774)
              (-1.0771951939777169,1.0771951939777169)
              (-1.0860744957060096,1.0860744957060096)
              (-1.0946154736516274,1.0946154736516274)
              (-1.1027437591286131,1.1027437591286131)
              (-1.1103862955945547,1.1103862955945547)
              (-1.1174750409783074,1.1174750409783074)
              (-1.1239458015195387,1.1239458015195387)
              (-1.1297369926211684,1.1297369926211684)
              (-1.1347921653308324,1.1347921653308324)
              (-1.1390584053719581,1.1390584053719581)
              (-1.1424854048751991,1.1424854048751991)
              (-1.1450278466748318,1.1450278466748318)
              (-1.1466428555714707,1.1466428555714707)
              (-1.1472923424319668,1.1472923424319668)
              (-1.1469398158720048,1.1469398158720048)
              (-1.1455540591884190,1.1455540591884190)
              (-1.1431064990443898,1.1431064990443898)
              (-1.1395720037863357,1.1395720037863357)
              (-1.1349284605931382,1.1349284605931382)
              (-1.1291574356307934,1.1291574356307934)
              (-1.1222439342194572,1.1222439342194572)
              (-1.1141757961096128,1.1141757961096128)
              (-1.1049443446480394,1.1049443446480394)
              (-1.0945447855166985,1.0945447855166985)
              (-1.0829752372466184,1.0829752372466184)
              (-1.0702376577398365,1.0702376577398365)
              (-1.0563372173765950,1.0563372173765950)
              (-1.0412830299792639,1.0412830299792639)
              (-1.0250885268939454,1.0250885268939454)
              (-1.0077705178034229,1.0077705178034229)
            (-0.98935069237100715,0.98935069237100715)
            (-0.96985546855535265,0.96985546855535265)
            (-0.94931591702874663,0.94931591702874663)
            (-0.92776898455081902,0.92776898455081902)
            (-0.90525752971527784,0.90525752971527784)
            (-0.88183158389477156,0.88183158389477156)
            (-0.85754869013856527,0.85754869013856527)
            (-0.83247530826389193,0.83247530826389193)
            (-0.80668797135214754,0.80668797135214754)
            (-0.78027481079834615,0.78027481079834615)
            (-0.75333876007860989,0.75333876007860989)
            (-0.72599776875415278,0.72599776875415278)
            (-0.69839025223419715,0.69839025223419715)
            (-0.67067809542501622,0.67067809542501622)
            (-0.64304932498073752,0.64304932498073752)
            (-0.61572640453170613,0.61572640453170613)
            (-0.58896852085554985,0.58896852085554985)
            (-0.56308166369679391,0.56308166369679391)
            (-0.53842010160484011,0.53842010160484011)
            (-0.51539411926055156,0.51539411926055156)
            (-0.49446756019938881,0.49446756019938881)
            (-0.47615325069336673,0.47615325069336673)
            (-0.46099399354153220,0.46099399354153220)
            (-0.44953512652631139,0.44953512652631139)
            (-0.44227943870654407,0.44227943870654407)
            (-0.43963479222419416,0.43963479222419416)
            (-0.44186749074923060,0.44186749074923060)
            (-0.44906827277345646,0.44906827277345646)
            (-0.46114356848439564,0.46114356848439564)
            (-0.47784157715148529,0.47784157715148529)
            (-0.49879264601979295,0.49879264601979295)
            (-0.52355687719220101,0.52355687719220101)
            (-0.55167212461152215,0.55167212461152215)
            (-0.58268327909648820,0.58268327909648820)
            (-0.61616457170581374,0.61616457170581374)
            (-0.65173068462627715,0.65173068462627715)
            (-0.68903906888817312,0.68903906888817312)
            (-0.72778692039195680,0.72778692039195680)
            (-0.76771026489772376,0.76771026489772376)
            (-0.80857751267196021,0.80857751267196021)
            (-0.85018589717114001,0.85018589717114001)
            (-0.89235447070964979,0.89235447070964979)
            (-0.93492467034525328,0.93492467034525328)
            (-0.97775168463809325,0.97775168463809325)
              (-1.0207057037514171,1.0207057037514171)
              (-1.0636698990741418,1.0636698990741418)
              (-1.1065348454495925,1.1065348454495925)
              (-1.1492008795349582,1.1492008795349582)
              (-1.1915741179546668,1.1915741179546668)
              (-1.2335674051223320,1.2335674051223320)
              (-1.2750973922432298,1.2750973922432298)
              (-1.3160859425346962,1.3160859425346962)
            (-0.98129559781535725,0.98129559781535725)
            (-0.98371991685881954,0.98371991685881954)
            (-0.98719969766023030,0.98719969766023030)
            (-0.99167608509019922,0.99167608509019922)
            (-0.99708191981427419,0.99708191981427419)
              (-1.0033425842227368,1.0033425842227368)
              (-1.0103773649731820,1.0103773649731820)
              (-1.0181013730676207,1.0181013730676207)
              (-1.0264256888405554,1.0264256888405554)
              (-1.0352582790778768,1.0352582790778768)
              (-1.0445072699762110,1.0445072699762110)
              (-1.0540787830526026,1.0540787830526026)
              (-1.0638795551310882,1.0638795551310882)
              (-1.0738169689669470,1.0738169689669470)
              (-1.0838010991452012,1.0838010991452012)
              (-1.0937424304975243,1.0937424304975243)
              (-1.1035562017491616,1.1035562017491616)
              (-1.1131572260105584,1.1131572260105584)
              (-1.1224667462983537,1.1224667462983537)
              (-1.1314064590461215,1.1314064590461215)
              (-1.1399035005928704,1.1399035005928704)
              (-1.1478867935662855,1.1478867935662855)
              (-1.1552896725575028,1.1552896725575028)
              (-1.1620493759881316,1.1620493759881316)
              (-1.1681052085069470,1.1681052085069470)
              (-1.1734014554073775,1.1734014554073775)
              (-1.1778845556524651,1.1778845556524651)
              (-1.1815060533860560,1.1815060533860560)
              (-1.1842195628314234,1.1842195628314234)
              (-1.1859819228687751,1.1859819228687751)
              (-1.1867546375352749,1.1867546375352749)
              (-1.1865005331908514,1.1865005331908514)
              (-1.1851875818467068,1.1851875818467068)
              (-1.1827854001315810,1.1827854001315810)
              (-1.1792682512223072,1.1792682512223072)
              (-1.1746122615247701,1.1746122615247701)
              (-1.1687968532815078,1.1687968532815078)
              (-1.1618052781689265,1.1618052781689265)
              (-1.1536230250145196,1.1536230250145196)
              (-1.1442391686230609,1.1442391686230609)
              (-1.1336458542636496,1.1336458542636496)
              (-1.1218380667712413,1.1218380667712413)
              (-1.1088148368216448,1.1088148368216448)
              (-1.0945770940302124,1.0945770940302124)
              (-1.0791305111936822,1.0791305111936822)
              (-1.0624831958608962,1.0624831958608962)
              (-1.0446474783253727,1.0446474783253727)
              (-1.0256391347338887,1.0256391347338887)
              (-1.0054783517988353,1.0054783517988353)
            (-0.98418917330091060,0.98418917330091060)
            (-0.96180084917210096,0.96180084917210096)
            (-0.93834684528567591,0.93834684528567591)
            (-0.91386755751788107,0.91386755751788107)
            (-0.88840832162170147,0.88840832162170147)
            (-0.86202252478391372,0.86202252478391372)
            (-0.83477213479040091,0.83477213479040091)
            (-0.80672764204070391,0.80672764204070391)
            (-0.77797158749542439,0.77797158749542439)
            (-0.74859959618375393,0.74859959618375393)
            (-0.71872406155260182,0.71872406155260182)
            (-0.68847563156115921,0.68847563156115921)
            (-0.65801068086073233,0.65801068086073233)
            (-0.62751404533114319,0.62751404533114319)
            (-0.59720591788603461,0.59720591788603461)
            (-0.56735238423930534,0.56735238423930534)
            (-0.53827211919521178,0.53827211919521178)
            (-0.51034741676509121,0.51034741676509121)
            (-0.48403713285955513,0.48403713285955513)
            (-0.45988037197088527,0.45988037197088527)
            (-0.43849577718116889,0.43849577718116889)
            (-0.42056877152421912,0.42056877152421912)
            (-0.40681300413573251,0.40681300413573251)
            (-0.39790597593436539,0.39790597593436539)
            (-0.39440539368260563,0.39440539368260563)
            (-0.39666271389593305,0.39666271389593305)
            (-0.40476393134943495,0.40476393134943495)
            (-0.41852820051698436,0.41852820051698436)
            (-0.43754900937646685,0.43754900937646685)
            (-0.46127919167712850,0.46127919167712850)
            (-0.48910895471084576,0.48910895471084576)
            (-0.52043241444898958,0.52043241444898958)
            (-0.55468821899045395,0.55468821899045395)
            (-0.59137660763303557,0.59137660763303557)
            (-0.63006442573988497,0.63006442573988497)
            (-0.67038092377662395,0.67038092377662395)
            (-0.71201139457347473,0.71201139457347473)
            (-0.75468784518123588,0.75468784518123588)
            (-0.79817921276957449,0.79817921276957449)
            (-0.84228653034380230,0.84228653034380230)
            (-0.88683790421555730,0.88683790421555730)
            (-0.93168013569626451,0.93168013569626451)
            (-0.97667669432461413,0.97667669432461413)
              (-1.0217050690147949,1.0217050690147949)
              (-1.0666541858704661,1.0666541858704661)
              (-1.1114223995779606,1.1114223995779606)
              (-1.1559138365705555,1.1559138365705555)
              (-1.2000406069841891,1.2000406069841891)
              (-1.2437212514071170,1.2437212514071170)
              (-1.2868741450208658,1.2868741450208658)
              (-1.3294270901686551,1.3294270901686551)
              (-1.3713084679140042,1.3713084679140042)
              (-1.0070604098894500,1.0070604098894500)
              (-1.0129102955021541,1.0129102955021541)
              (-1.0196328759546702,1.0196328759546702)
              (-1.0271532148851448,1.0271532148851448)
              (-1.0353909529075485,1.0353909529075485)
              (-1.0442612522849186,1.0442612522849186)
              (-1.0536762853042865,1.0536762853042865)
              (-1.0635462312769399,1.0635462312769399)
              (-1.0737803513876996,1.0737803513876996)
              (-1.0842868318130685,1.0842868318130685)
              (-1.0949758580958395,1.0949758580958395)
              (-1.1057570780758681,1.1057570780758681)
              (-1.1165418960745124,1.1165418960745124)
              (-1.1272448406600244,1.1272448406600244)
              (-1.1377819353311525,1.1377819353311525)
              (-1.1480708198196730,1.1480708198196730)
              (-1.1580348786610533,1.1580348786610533)
              (-1.1675974900780353,1.1675974900780353)
              (-1.1766876093216081,1.1766876093216081)
              (-1.1852354760441552,1.1852354760441552)
              (-1.1931762836268667,1.1931762836268667)
              (-1.2004464615405173,1.2004464615405173)
              (-1.2069888378324403,1.2069888378324403)
              (-1.2127460006607997,1.2127460006607997)
              (-1.2176661102753852,1.2176661102753852)
              (-1.2217000134065306,1.2217000134065306)
              (-1.2248013863689038,1.2248013863689038)
              (-1.2269274169141673,1.2269274169141673)
              (-1.2280389223958945,1.2280389223958945)
              (-1.2280981767776196,1.2280981767776196)
              (-1.2270723001779293,1.2270723001779293)
              (-1.2249300483017305,1.2249300483017305)
              (-1.2216443109379389,1.2216443109379389)
              (-1.2171897498938626,1.2171897498938626)
              (-1.2115448856457480,1.2115448856457480)
              (-1.2046907680818175,1.2046907680818175)
              (-1.1966115630614182,1.1966115630614182)
              (-1.1872936782660328,1.1872936782660328)
              (-1.1767269134603782,1.1767269134603782)
              (-1.1649041488231833,1.1649041488231833)
              (-1.1518209796872396,1.1518209796872396)
              (-1.1374754233005202,1.1374754233005202)
              (-1.1218696955562029,1.1218696955562029)
              (-1.1050081016061521,1.1050081016061521)
              (-1.0868988782382853,1.0868988782382853)
              (-1.0675526522379202,1.0675526522379202)
              (-1.0469840070177627,1.0469840070177627)
              (-1.0252118960569923,1.0252118960569923)
              (-1.0022579944361121,1.0022579944361121)
            (-0.97814856843458287,0.97814856843458287)
            (-0.95291481880353779,0.95291481880353779)
            (-0.92659227719299353,0.92659227719299353)
            (-0.89922314150949612,0.89922314150949612)
            (-0.87085494233152749,0.87085494233152749)
            (-0.84154306494796027,0.84154306494796027)
            (-0.81135214113161469,0.81135214113161469)
            (-0.78035611218313028,0.78035611218313028)
            (-0.74864147320499175,0.74864147320499175)
            (-0.71630982917830910,0.71630982917830910)
            (-0.68348151615634944,0.68348151615634944)
            (-0.65029989818653133,0.65029989818653133)
            (-0.61693727641589946,0.61693727641589946)
            (-0.58360381003524930,0.58360381003524930)
            (-0.55055572247841622,0.55055572247841622)
            (-0.51811085785093325,0.51811085785093325)
            (-0.48666185310274790,0.48666185310274790)
            (-0.45669863844352820,0.45669863844352820)
            (-0.42882197069190781,0.42882197069190781)
            (-0.40376006641354778,0.40376006641354778)
            (-0.38236494697061690,0.38236494697061690)
            (-0.36557348307450821,0.36557348307450821)
            (-0.35432413146803843,0.35432413146803843)
            (-0.34941801817290102,0.34941801817290102)
            (-0.35136071372621958,0.35136071372621958)
            (-0.36025323361235989,0.36025323361235989)
            (-0.37577858885768528,0.37577858885768528)
            (-0.39730537491631357,0.39730537491631357)
            (-0.42403102133216869,0.42403102133216869)
            (-0.45512222920983531,0.45512222920983531)
            (-0.48980252359924664,0.48980252359924664)
            (-0.52739324462871162,0.52739324462871162)
            (-0.56732523301016691,0.56732523301016691)
            (-0.60912610610090590,0.60912610610090590)
            (-0.65240945288643382,0.65240945288643382)
            (-0.69685590419501942,0.69685590419501942)
            (-0.74220157430900935,0.74220157430900935)
            (-0.78822343372891590,0.78822343372891590)
            (-0.83473297938969648,0.83473297938969648)
            (-0.88156667769537156,0.88156667769537156)
            (-0.92858155692060529,0.92858155692060529)
            (-0.97565129148065910,0.97565129148065910)
              (-1.0226617224552594,1.0226617224552594)
              (-1.0695083698846761,1.0695083698846761)
              (-1.1160952589666726,1.1160952589666726)
              (-1.1623349026801792,1.1623349026801792)
              (-1.2081440822751139,1.2081440822751139)
              (-1.2534429226663193,1.2534429226663193)
              (-1.2981581007466465,1.2981581007466465)
              (-1.3422187183855363,1.3422187183855363)
              (-1.3855562664228607,1.3855562664228607)
              (-1.4281057150441874,1.4281057150441874)
              (-1.0383087230897126,1.0383087230897126)
              (-1.0472256635160606,1.0472256635160606)
              (-1.0568123234712314,1.0568123234712314)
              (-1.0669835139953050,1.0669835139953050)
              (-1.0776527600016230,1.0776527600016230)
              (-1.0887300986261190,1.0887300986261190)
              (-1.1001262363906874,1.1001262363906874)
              (-1.1117509498156193,1.1117509498156193)
              (-1.1235155688892664,1.1235155688892664)
              (-1.1353313883254947,1.1353313883254947)
              (-1.1471124263360977,1.1471124263360977)
              (-1.1587745153075248,1.1587745153075248)
              (-1.1702350214794364,1.1702350214794364)
              (-1.1814148921849010,1.1814148921849010)
              (-1.1922372994210300,1.1922372994210300)
              (-1.2026275740197510,1.2026275740197510)
              (-1.2125165539104332,1.2125165539104332)
              (-1.2218351104770384,1.2218351104770384)
              (-1.2305197418423126,1.2305197418423126)
              (-1.2385079785551034,1.2385079785551034)
              (-1.2457426434424834,1.2457426434424834)
              (-1.2521670796366586,1.2521670796366586)
              (-1.2577299614774498,1.2577299614774498)
              (-1.2623820656770772,1.2623820656770772)
              (-1.2660774049453052,1.2660774049453052)
              (-1.2687729250047461,1.2687729250047461)
              (-1.2704279464296822,1.2704279464296822)
              (-1.2710063917939782,1.2710063917939782)
              (-1.2704733347312243,1.2704733347312243)
              (-1.2687968874101134,1.2687968874101134)
              (-1.2659489620222122,1.2659489620222122)
              (-1.2619034072512982,1.2619034072512982)
              (-1.2566373536602280,1.2566373536602280)
              (-1.2501300458450735,1.2501300458450735)
              (-1.2423646841589602,1.2423646841589602)
              (-1.2333255897165309,1.2333255897165309)
              (-1.2230005207900461,1.2230005207900461)
              (-1.2113802308088413,1.2113802308088413)
              (-1.1984580541859660,1.1984580541859660)
              (-1.1842294140852321,1.1842294140852321)
              (-1.1686934466460828,1.1686934466460828)
              (-1.1518515225629671,1.1518515225629671)
              (-1.1337082750300185,1.1337082750300185)
              (-1.1142701996333864,1.1142701996333864)
              (-1.0935481723722598,1.0935481723722598)
              (-1.0715555372800458,1.0715555372800458)
              (-1.0483084624945045,1.0483084624945045)
              (-1.0238276911575754,1.0238276911575754)
            (-0.99813697331421913,0.99813697331421913)
            (-0.97126354748022781,0.97126354748022781)
            (-0.94324014956780833,0.94324014956780833)
            (-0.91410358644131051,0.91410358644131051)
            (-0.88389679484875439,0.88389679484875439)
            (-0.85266820692037049,0.85266820692037049)
            (-0.82047431927406034,0.82047431927406034)
            (-0.78738086336336910,0.78738086336336910)
            (-0.75346271892494698,0.75346271892494698)
            (-0.71880955521225798,0.71880955521225798)
            (-0.68352608863778364,0.68352608863778364)
            (-0.64773834592863222,0.64773834592863222)
            (-0.61159919680793606,0.61159919680793606)
            (-0.57529692022024859,0.57529692022024859)
            (-0.53906550871162240,0.53906550871162240)
            (-0.50320064838978540,0.50320064838978540)
            (-0.46808204757834432,0.46808204757834432)
            (-0.43419822351450560,0.43419822351450560)
            (-0.40218107653071955,0.40218107653071955)
            (-0.37284483012915065,0.37284483012915065)
            (-0.34720714736368541,0.34720714736368541)
            (-0.32647902632116982,0.32647902632116982)
            (-0.31197265512973626,0.31197265512973626)
            (-0.30489115762709945,0.30489115762709945)
            (-0.30603396609420824,0.30603396609420824)
            (-0.31555754398856362,0.31555754398856362)
            (-0.33294880272730526,0.33294880272730526)
            (-0.35722307967750988,0.35722307967750988)
            (-0.38721251538267126,0.38721251538267126)
            (-0.42178685060029625,0.42178685060029625)
            (-0.45997221851876974,0.45997221851876974)
            (-0.50097333617515805,0.50097333617515805)
            (-0.54416062795936548,0.54416062795936548)
            (-0.58903962612960203,0.58903962612960203)
            (-0.63522061827088860,0.63522061827088860)
            (-0.68239359278558454,0.68239359278558454)
            (-0.73030537047762034,0.73030537047762034)
            (-0.77874905260077187,0.77874905260077187)
            (-0.82754947452359295,0.82754947452359295)
            (-0.87655557725921862,0.87655557725921862)
            (-0.92563706622303088,0.92563706622303088)
            (-0.97467748796381748,0.97467748796381748)
              (-1.0235727237636245,1.0235727237636245)
              (-1.0722255608636246,1.0722255608636246)
              (-1.1205476963139835,1.1205476963139835)
              (-1.1684563234928809,1.1684563234928809)
              (-1.2158729238899069,1.2158729238899069)
              (-1.2627241646676310,1.2627241646676310)
              (-1.3089386642003520,1.3089386642003520)
              (-1.3544504538334374,1.3544504538334374)
              (-1.3991916878239872,1.3991916878239872)
              (-1.4431017091131122,1.4431017091131122)
              (-1.4861199338427471,1.4861199338427471)
              (-1.0744281950249173,1.0744281950249173)
              (-1.0860342115435799,1.0860342115435799)
              (-1.0980981451455480,1.0980981451455480)
              (-1.1105309822259941,1.1105309822259941)
              (-1.1232436050992811,1.1232436050992811)
              (-1.1361465989156663,1.1361465989156663)
              (-1.1491517428242588,1.1491517428242588)
              (-1.1621723110187927,1.1621723110187927)
              (-1.1751229406392070,1.1751229406392070)
              (-1.1879207941961167,1.1879207941961167)
              (-1.2004846158429945,1.2004846158429945)
              (-1.2127368096663556,1.2127368096663556)
              (-1.2246013634238886,1.2246013634238886)
              (-1.2360060622311966,1.2360060622311966)
              (-1.2468811045312795,1.2468811045312795)
              (-1.2571588006994727,1.2571588006994727)
              (-1.2667769392713375,1.2667769392713375)
              (-1.2756730608393265,1.2756730608393265)
              (-1.2837907048417512,1.2837907048417512)
              (-1.2910738763310821,1.2910738763310821)
              (-1.2974716910196886,1.2974716910196886)
              (-1.3029343466363061,1.3029343466363061)
              (-1.3074161954971382,1.3074161954971382)
              (-1.3108741995824646,1.3108741995824646)
              (-1.3132673637344427,1.3132673637344427)
              (-1.3145585233236456,1.3145585233236456)
              (-1.3147124786343947,1.3147124786343947)
              (-1.3136971231400207,1.3136971231400207)
              (-1.3114835285173576,1.3114835285173576)
              (-1.3080440995716420,1.3080440995716420)
              (-1.3033552617560986,1.3033552617560986)
              (-1.2973949825244964,1.2973949825244964)
